"Protein" "estimate" "estimate1" "estimate2" "statistic" "p.value" "parameter" "conf.low" "conf.high" "method" "alternative" "x" "p_adjust_t_test"
"90" "TraesCS2D01G301100.1" -0.0991704923247188 8.38260598743659 8.48177647976131 -4.70320939243152 0.000105205878174615 22.2739621335214 -0.142868407616245 -0.0554725770331923 "Welch Two Sample t-test" "two.sided" NA 0.00583496687768454
"91" "TraesCS2D01G309400.1" -0.321719534843881 8.7988503415269 9.12056987637078 -6.61221587113331 3.65093081414683e-06 17.6405853542177 -0.424090076991703 -0.219348992696059 "Welch Two Sample t-test" "two.sided" NA 0.000773584579973397
"92" "TraesCS2D01G313700.1" -0.44132772658933 7.70630808128144 8.14763580787077 -6.6116760203784 2.24927662885392e-06 19.4174476562423 -0.580833550223528 -0.301821902955133 "Welch Two Sample t-test" "two.sided" NA 0.000773584579973397
"93" "TraesCS2D01G348800.1" -0.244931062586987 8.76767498120592 9.01260604379291 -3.76365035955267 0.00211284714529483 13.9309098623502 -0.384574589767721 -0.105287535406254 "Welch Two Sample t-test" "two.sided" NA 0.0386456226079104
"94" "TraesCS2D01G348900.1" -0.389642028091917 7.69665050747327 8.08629253556519 -3.65420414166514 0.00155481742272613 20.2155624300099 -0.611913074836767 -0.167370981347066 "Welch Two Sample t-test" "two.sided" NA 0.0317823835839294
"95" "TraesCS2D01G349400.1" -0.350615877355624 7.85994680297521 8.21056268033083 -3.53360312505515 0.00214036102518163 19.5767943772207 -0.557879335349521 -0.143352419361727 "Welch Two Sample t-test" "two.sided" NA 0.0390105376957133
"96" "TraesCS2D01G377500.1" -0.119032521010352 9.42614342578608 9.54517594679644 -3.71566175626317 0.00102685625173442 24.9504726448217 -0.185017198722478 -0.0530478432982262 "Welch Two Sample t-test" "two.sided" NA 0.0235401090953162
"97" "TraesCS2D01G436200.1" -0.849352603291567 6.74275819794636 7.59211080123793 -4.67744389177744 9.06345021949021e-05 24.4219402829423 -1.22378281017081 -0.474922396412329 "Welch Two Sample t-test" "two.sided" NA 0.00542643985404676
"98" "TraesCS2D01G478000.1" -0.0749481568473929 8.32087371619155 8.39582187303895 -3.95978588153263 0.000962121019994729 17.5101316206512 -0.114792884041468 -0.035103429653318 "Welch Two Sample t-test" "two.sided" NA 0.0226603663065425
"99" "TraesCS2D01G573400LC.1" -0.266590074722118 7.51735151304155 7.78394158776367 -5.9378175608939 3.74944057761437e-06 24.3478260688579 -0.359182885203832 -0.173997264240405 "Welch Two Sample t-test" "two.sided" NA 0.000773584579973397
"100" "TraesCS2D01G584700.1" -0.465443591668119 7.88969439132919 8.35513798299731 -4.85482965120164 0.000217812503286047 14.8072241191219 -0.670022478281155 -0.260864705055084 "Welch Two Sample t-test" "two.sided" NA 0.00928493299131759
"101" "TraesCS3A01G022200.1" -0.479820090124153 6.2986192934855 6.77843938360965 -3.6263882291158 0.00208705271924955 16.9933685099639 -0.758985455540744 -0.200654724707562 "Welch Two Sample t-test" "two.sided" NA 0.0384464925924614
"102" "TraesCS3A01G026500.1" -0.206563554518786 7.69598680837628 7.90255036289506 -3.69860545288875 0.0012776802667863 21.687328864406 -0.322484262991031 -0.0906428460465421 "Welch Two Sample t-test" "two.sided" NA 0.0275743716154131
"103" "TraesCS3A01G061600.1" -0.475606309754363 8.35599851011009 8.83160481986446 -5.20971799811045 6.2360064893878e-05 17.6964546411191 -0.667640070115193 -0.283572549393534 "Welch Two Sample t-test" "two.sided" NA 0.00446740576003643
"104" "TraesCS3A01G085400.2" -0.274771053012687 8.35708016009506 8.63185121310775 -3.95656427153266 0.00142252082327736 14.0577843006057 -0.423662382820731 -0.125879723204643 "Welch Two Sample t-test" "two.sided" NA 0.0300711574035435
"105" "TraesCS3A01G111400.1" -0.0530576430752561 9.34586485028943 9.39892249336468 -3.91190383826171 0.000623619025997578 24.9260809282043 -0.0809956241146125 -0.0251196620358996 "Welch Two Sample t-test" "two.sided" NA 0.0177714195364393
"106" "TraesCS3A01G113900.2" -0.11966331470267 8.30810677430627 8.42777008900894 -4.19629770525285 0.000338101023306243 23.2739700342536 -0.178615587237887 -0.0607110421674537 "Welch Two Sample t-test" "two.sided" NA 0.012195280267228
"107" "TraesCS3A01G122400.1" -0.0992838167845882 9.07513217108605 9.17441598787064 -4.5646659294917 0.000373483275012397 14.9787592851852 -0.145649660221028 -0.0529179733481479 "Welch Two Sample t-test" "two.sided" NA 0.0129063079223382
"108" "TraesCS3A01G127300.1" -0.466320901977631 7.12937695852126 7.59569786049889 -6.20876477350431 2.6137000735107e-06 22.6991840958804 -0.621805316885567 -0.310836487069695 "Welch Two Sample t-test" "two.sided" NA 0.000773584579973397
"109" "TraesCS3A01G215000.1" -0.245911306821512 8.26589698956817 8.51180829638968 -4.62795101860997 9.81873305005983e-05 24.9479460551917 -0.355358749736448 -0.136463863906575 "Welch Two Sample t-test" "two.sided" NA 0.00556538737057237
"110" "TraesCS3A01G259200.1" -0.626777099996829 6.74501211677425 7.37178921677107 -3.54372122869335 0.00198951673267842 20.4059768488194 -0.995250949348374 -0.258303250645285 "Welch Two Sample t-test" "two.sided" NA 0.0374522894421726
"111" "TraesCS3A01G279800.1" -0.14318302735218 8.3415869816921 8.48477000904428 -6.18851191487952 2.32029416909756e-05 14.0528928846387 -0.192789241507215 -0.0935768131971445 "Welch Two Sample t-test" "two.sided" NA 0.00260175594004461
"112" "TraesCS3A01G280000.1" -0.124923139549047 8.30713657736879 8.43205971691784 -5.87006502167577 3.09903667862695e-05 14.9769236002252 -0.170289435367338 -0.0795568437307554 "Welch Two Sample t-test" "two.sided" NA 0.00285443414077818
"113" "TraesCS3A01G285700.1" -0.147356289622348 7.99672080948986 8.14407709911221 -4.0045471354857 0.000763967635618704 18.915921555692 -0.224396978539024 -0.0703156007056719 "Welch Two Sample t-test" "two.sided" NA 0.0200027668249811
"114" "TraesCS3A01G285900.2" -0.123016812187524 8.98829353963827 9.11131035182579 -3.97333974947221 0.00179212740173399 12.1971723677897 -0.19035332571514 -0.0556802986599088 "Welch Two Sample t-test" "two.sided" NA 0.0351475024264028
"115" "TraesCS3A01G297200.1" -0.21269248055792 7.99898206116988 8.2116745417278 -5.88333176252817 4.66626079233242e-06 23.8359171971689 -0.28733312471823 -0.13805183639761 "Welch Two Sample t-test" "two.sided" NA 0.000891428635809281
"116" "TraesCS3A01G342900.1" -0.199671251134708 8.90462149172742 9.10429274286212 -6.07320503794117 5.85645097771903e-06 20.2456141829995 -0.268199027703569 -0.131143474565847 "Welch Two Sample t-test" "two.sided" NA 0.00101388709142054
